task_name,feedback_loop,directive,task_iteration,validation,learning,filtered
analyze the effectiveness of marketing tactics or channels.,0.047979797979797977,0.31565656565656564,0.3005050505050505,0.06060606060606061,0.24494949494949494,0.030303030303030304
"analyze the financial details of past, present, and expected operations to identify development opportunities and areas where improvement is needed.",0.0,0.2155688622754491,0.40119760479041916,0.10778443113772455,0.20958083832335328,0.0658682634730539
"analyze the financial impact of proposed logistics changes, such as routing, shipping modes, product volumes or mixes, or carriers.",0.0,0.0,0.0,0.0,0.0,1.0
"analyze the indications, contraindications, risk complications, and cost-benefit tradeoffs of therapeutic interventions.",0.0,0.22522522522522523,0.0,0.0,0.6036036036036037,0.17117117117117117
"analyze the layout, instrumentation, or function of electrical generation or transmission facilities.",0.10408921933085502,0.22304832713754646,0.21933085501858737,0.0,0.4052044609665427,0.048327137546468404
"analyze the probable outcomes of cases, using knowledge of legal precedents.",0.0,0.27007299270072993,0.22627737226277372,0.0,0.34306569343065696,0.16058394160583941
"analyze training needs to design employee development, language training and health and safety programs.",0.0,0.0,0.5405405405405406,0.0,0.0,0.4594594594594595
analyze training needs to develop new training programs or modify and improve existing programs.,0.0,0.2535211267605634,0.4084507042253521,0.0,0.29577464788732394,0.04225352112676056
"analyze trends in sales prices, construction costs, and rents, to assess property values or determine the accuracy of assessments.",0.0,0.0,0.25862068965517243,0.0,0.3448275862068966,0.39655172413793105
analyze user needs and recommend appropriate hardware.,0.0,0.0,0.0,0.0,0.0,1.0
analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,0.05797985962770827,0.18187366493744278,0.13030210558437597,0.051876716509002135,0.49496490692706746,0.08300274641440342
analyze user needs to determine technical requirements.,0.0,0.0,0.0,0.0,0.0,1.0
analyze x-rays to locate the sources of patients' difficulties and to rule out fractures or diseases as sources of problems.,0.0,0.0,0.0,0.0,0.0,1.0
"analyze, estimate, or report production costs.",0.0,0.0,0.0,0.0,0.0,1.0
"analyze, fabricate, or test fiber-optic links.",0.0,0.0,0.0,0.0,0.0,1.0
"analyze, interpret, or create graphical representations of energy data, using engineering software.",0.14340490797546013,0.25306748466257667,0.27070552147239263,0.03834355828220859,0.26993865030674846,0.024539877300613498
"analyze, interpret, or disseminate system performance data.",0.15015479876160992,0.14705882352941177,0.11764705882352941,0.02631578947368421,0.5278637770897833,0.030959752321981424
"announce musical selections, station breaks, commercials, or public service information, and accept requests from listening audience.",0.0,0.0,0.0,0.0,0.0,1.0
answer applicants' questions about benefits and claim procedures.,0.0,0.0,0.0,0.0,0.7341772151898734,0.26582278481012656
answer clients' questions about the purposes and details of financial plans and strategies.,0.03971631205673759,0.1475177304964539,0.1148936170212766,0.029787234042553193,0.6340425531914894,0.03404255319148936
"answer clients' questions regarding construction work, financing, maintenance, repairs, and appraisals.",0.0,0.22935779816513763,0.1559633027522936,0.0,0.48623853211009177,0.12844036697247707
"answer customer inquiries or explain cost, availability, policies, and procedures of facilities.",0.0,0.21710526315789475,0.0,0.0,0.5723684210526315,0.21052631578947367
"answer customer questions related to energy sales procedures, energy markets, or alternative energy sources.",0.0,0.0,0.0,0.0,0.0,1.0
answer customers' questions about merchandise and advise customers on merchandise selection.,0.0,0.0,0.0,0.0,0.45454545454545453,0.5454545454545454
"answer customers' questions about products, prices, availability, or credit terms.",0.0,0.21923937360178972,0.06935123042505593,0.0,0.6062639821029083,0.10514541387024609
"answer customers' questions about products, prices, availability, product uses, and credit terms.",0.04788418708240535,0.2026726057906459,0.0757238307349666,0.01670378619153675,0.6124721603563474,0.044543429844097995
"answer customers' questions, and explain available services such as deposit accounts, bonds, and securities.",0.0,0.0,0.0,0.0,0.0,1.0
"answer customers' questions, and provide information on procedures or policies.",0.02338009352037408,0.1569806279225117,0.05143620574482298,0.03406813627254509,0.5704742818971276,0.16366065464261856
"answer inquiries from current or prospective customers regarding methods, materials, or price ranges.",0.0,0.1935483870967742,0.04105571847507331,0.0,0.4472140762463343,0.3181818181818182
"answer inquiries from the general public regarding judicial procedures, court appearances, trial dates, adjournments, outstanding warrants, summonses, subpoenas, witness fees, or payment of fines.",0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
answer inquiries from the public concerning animal control operations.,0.0,0.0,0.0,0.0,0.0,1.0
"answer inquiries pertaining to hotel policies and services, and resolve occupants' complaints.",0.0,0.0,0.0,0.0,0.0,1.0
"answer inquiries pertaining to hotel services, guest registration, and travel directions, or make recommendations regarding shopping, dining, or entertainment.",0.0,0.2876712328767123,0.3287671232876712,0.0,0.3150684931506849,0.0684931506849315
"answer inquiries regarding information such as schedules, accommodations, procedures, and policies.",0.0,0.2251655629139073,0.033112582781456956,0.0,0.5474613686534217,0.19426048565121412
"answer passengers' questions about flights, aircraft, weather, travel routes and services, arrival times, or schedules.",0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855
answer questions about product features and benefits.,0.0,0.14782608695652175,0.0,0.0,0.5826086956521739,0.26956521739130435
answer questions about records or files.,0.0,0.17679558011049723,0.034530386740331494,0.03867403314917127,0.5925414364640884,0.1574585635359116
answer questions and provide future tax planning to clients.,0.0,0.0,0.0,0.0,0.7916666666666666,0.20833333333333334
"answer questions from passengers concerning train rules, stations, and timetable information.",0.0,0.0,0.0,0.0,0.675,0.325
answer questions from taxpayers and assist them in completing tax forms.,0.0,0.0,0.0,0.0,0.6896551724137931,0.3103448275862069
answer questions from the public and media.,0.0,0.0,0.0,0.0,0.5370370370370371,0.46296296296296297
"answer questions or provide advice to the public regarding licensing policies, procedures, or regulations.",0.0,0.1834862385321101,0.0,0.0,0.7431192660550459,0.07339449541284404
"answer questions regarding examinations, eligibility, salaries, benefits, and other pertinent information.",0.0,0.0,0.18823529411764706,0.0,0.6352941176470588,0.17647058823529413
"answer questions regarding mail regulations and procedures, postage rates, and post office boxes.",0.0,0.0,0.0,0.0,0.0,1.0
answer questions regarding the store and its merchandise.,0.0,0.12955465587044535,0.044534412955465584,0.03643724696356275,0.6376518218623481,0.15182186234817813
"answer telephone calls to take messages, answer questions, and provide information during non-business hours or when switchboard is closed.",0.0,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857
answer telephones and direct calls to appropriate staff.,0.0,0.0,0.0,0.0,0.0,1.0
"answer telephones and give information to callers, take messages, or transfer calls to appropriate individuals.",0.0,0.15079365079365079,0.0,0.0,0.15873015873015872,0.6904761904761905
"answer telephones, and route calls or deliver messages.",0.0,0.0,0.0,0.0,0.0,1.0
"answer telephones, direct calls, and take messages.",0.0,0.07905138339920949,0.0,0.0,0.07905138339920949,0.841897233201581
"answer telephones, responding to questions or requests.",0.0,0.4065934065934066,0.0,0.0,0.0,0.5934065934065934
answer user inquiries regarding computer software or hardware operation to resolve problems.,0.0,0.2,0.0,0.0,0.503448275862069,0.296551724137931
"apply analytic methods or tools to understand, predict, or control logistics operations or processes.",0.0,0.0,0.0,0.0,0.0,1.0
"apply caulk, sealants, or other agents to installed surfaces.",0.0,0.0,0.0,0.0,0.0,1.0
"apply elements of music theory to create musical and tonal structures, including harmonies and melodies.",0.0,0.0,0.0,0.0,0.5510204081632653,0.4489795918367347
apply finger and hand pressure to specific points of the body.,0.0,0.0,0.0,0.0,0.4222222222222222,0.5777777777777777
"apply mathematical or statistical techniques to address practical issues in finance, such as derivative valuation, securities trading, risk management, or financial market regulation.",0.14807692307692308,0.3096153846153846,0.18269230769230768,0.05,0.2923076923076923,0.01730769230769231
"apply meteorological knowledge to issues such as global warming, pollution control, or ozone depletion.",0.0,0.0,0.0,0.0,0.625,0.375
"apply modeling or quantitative analysis to forecast events, such as human decisions or behaviors, the structure or processes of organizations, or the attitudes or actions of human groups.",0.0,0.0,0.0,0.0,0.0,1.0
"apply nanotechnology to improve the performance or reduce the environmental impact of energy products, such as fuel cells or solar cells.",0.0,0.2891566265060241,0.39759036144578314,0.0,0.18072289156626506,0.13253012048192772
