"occupation_id","task_id","onet_task_id","task_statement","task_family_id","task_type","time_share_prior","value_centrality","bargaining_power_weight","role_criticality","ai_support_observability","source_mix","source_confidence","notes"
"occ_13_1082_00","task_occ_13_1082_00_21478","21478","Report project status, such as budget, resources, technical issues, or customer satisfaction, to managers.","cluster_client_interaction","n/a","0.0500","0.6320","0.7854","core","0.5250","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5315","seeded_from_onet_task_inventory"
"occ_13_1082_00","task_occ_13_1082_00_21479","21479","Request and review project updates to ensure deadlines are met.","cluster_qa_review","n/a","0.0500","0.5320","0.4290","supporting","0.3070","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5900","seeded_from_onet_task_inventory"
"occ_13_1082_00","task_occ_13_1082_00_21480","21480","Schedule or facilitate project meetings.","cluster_coordination","n/a","0.0500","0.6120","0.7198","supporting","0.5540","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5275","seeded_from_onet_task_inventory"
"occ_13_1082_00","task_occ_13_1082_00_21481","21481","Submit project deliverables to clients, ensuring adherence to quality standards.","cluster_client_interaction","n/a","0.0500","0.6320","0.7854","core","0.5250","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5315","seeded_from_onet_task_inventory"
"occ_13_1111_00","task_occ_13_1111_00_7276","7276","Gather and organize information on problems or procedures.","cluster_research_synthesis","Core","0.1119","0.8602","0.7799","core","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7065","seeded_from_onet_task_inventory"
"occ_13_1111_00","task_occ_13_1111_00_7277","7277","Analyze data gathered and develop solutions or alternative methods of proceeding.","cluster_analysis","Core","0.0351","0.7732","0.7501","core","0.3625","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.8115","seeded_from_onet_task_inventory"
"occ_13_1111_00","task_occ_13_1111_00_7278","7278","Confer with personnel concerned to ensure successful functioning of newly implemented systems or procedures.","cluster_coordination","Core","0.0355","0.8194","0.6757","core","0.2915","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.8255","seeded_from_onet_task_inventory"
"occ_13_1111_00","task_occ_13_1111_00_7279","7279","Develop and implement records management program for filing, protection, and retrieval of records, and assure compliance with program.","cluster_workflow_admin","Core","0.0266","0.4730","0.4053","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7065","seeded_from_onet_task_inventory"
"occ_13_1111_00","task_occ_13_1111_00_7280","7280","Review forms and reports and confer with management and users about format, distribution, and purpose, identifying problems and improvements.","cluster_qa_review","Core","0.0282","0.6278","0.6151","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7065","seeded_from_onet_task_inventory"
"occ_13_1111_00","task_occ_13_1111_00_7281","7281","Interview personnel and conduct on-site observation to ascertain unit functions, work performed, and methods, equipment, and personnel used.","cluster_research_synthesis","Core","0.0315","0.6974","0.6855","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7065","seeded_from_onet_task_inventory"
"occ_13_1111_00","task_occ_13_1111_00_7282","7282","Document findings of study and prepare recommendations for implementation of new systems, procedures, or organizational changes.","cluster_decision_support","Core","0.0331","0.8422","0.8749","core","0.1905","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.8080","seeded_from_onet_task_inventory"
"occ_13_1111_00","task_occ_13_1111_00_7283","7283","Prepare manuals and train workers in use of new forms, reports, procedures or equipment, according to organizational policy.","cluster_coordination","Core","0.0290","0.7202","0.6181","core","0.2915","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.8255","seeded_from_onet_task_inventory"
"occ_13_1111_00","task_occ_13_1111_00_7284","7284","Design, evaluate, recommend, and approve changes of forms and reports.","cluster_decision_support","Core","0.0225","0.6810","0.7814","core","0.1905","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.8080","seeded_from_onet_task_inventory"
"occ_13_1111_00","task_occ_13_1111_00_7285","7285","Plan study of work problems and procedures, such as organizational change, communications, information flow, integrated production methods, inventory control, or cost analysis.","cluster_analysis","Core","0.0315","0.7174","0.7177","core","0.3625","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.8115","seeded_from_onet_task_inventory"
"occ_13_1111_00","task_occ_13_1111_00_7286","7286","Recommend purchase of storage equipment and design area layout to locate equipment in space available.","cluster_decision_support","Supplemental","0.1123","0.6710","0.7756","core","0.1905","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7680","seeded_from_onet_task_inventory"
"occ_13_1111_00","task_occ_13_1111_00_manual_ma_01","manual_ma_01","Frame client problem statements, hypotheses, and success metrics before analysis begins.","cluster_decision_support","Core","0.1206","0.9636","0.9453","core","0.1905","src_manual_role_graph_review_2026_03","0.8080","seeded_from_onet_task_inventory"
"occ_13_1111_00","task_occ_13_1111_00_manual_ma_02","manual_ma_02","Diagnose operating bottlenecks across teams, workflows, and handoffs.","cluster_analysis","Core","0.1111","0.8448","0.7916","core","0.3625","src_manual_role_graph_review_2026_03","0.8115","seeded_from_onet_task_inventory"
"occ_13_1111_00","task_occ_13_1111_00_manual_ma_03","manual_ma_03","Design target-state processes, governance, or operating models.","cluster_oversight_strategy","Core","0.0910","0.9800","0.9900","core","0.0025","src_manual_role_graph_review_2026_03","0.6505","seeded_from_onet_task_inventory"
"occ_13_1111_00","task_occ_13_1111_00_manual_ma_04","manual_ma_04","Facilitate stakeholder workshops to align findings and recommendations.","cluster_coordination","Core","0.0937","0.8380","0.6864","core","0.2915","src_manual_role_graph_review_2026_03","0.8255","seeded_from_onet_task_inventory"
"occ_13_1111_00","task_occ_13_1111_00_manual_ma_05","manual_ma_05","Build implementation roadmaps, workplans, and change-management actions.","cluster_coordination","Core","0.0865","0.8254","0.6791","core","0.2915","src_manual_role_graph_review_2026_03","0.8255","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_100","100","Coordinate recruitment and placement of training program participants.","cluster_relationship_management","Core","0.0362","0.7368","0.7207","core","0.2505","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6345","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_101","101","Evaluate training materials prepared by instructors, such as outlines, text, or handouts.","cluster_analysis","Core","0.0424","0.7050","0.7257","core","0.0000","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3760","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_102","102","Develop alternative training methods if expected improvements are not seen.","cluster_drafting","Core","0.0435","0.6174","0.5949","supporting","0.0055","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3805","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_103","103","Assess training needs through surveys, interviews with employees, focus groups, or consultation with managers, instructors, or customer representatives.","cluster_client_interaction","Core","0.0486","0.8332","0.7883","core","0.2655","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6685","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_105","105","Select and assign instructors to conduct training.","cluster_workflow_admin","Core","0.0350","0.4544","0.3666","supporting","0.5050","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5650","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_106","106","Devise programs to develop executive potential among employees in lower-level positions.","cluster_drafting","Core","0.0395","0.5740","0.5697","supporting","0.0055","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3805","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_108","108","Negotiate contracts with clients for desired training outcomes, fees, or expenses.","cluster_client_interaction","Core","0.0350","0.6844","0.7020","supporting","0.2655","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6415","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_111","111","Refer trainees to employer relations representatives, to locations offering job placement assistance, or to appropriate social services agencies, if warranted.","cluster_client_interaction","Supplemental","0.0260","0.4152","0.5458","optional","0.2655","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5745","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_19558","19558","Develop or implement training programs related to efficiency, recycling, or other issues with environmental impacts.","cluster_drafting","Supplemental","0.0226","0.2180","0.3632","optional","0.0055","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3405","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_19559","19559","Evaluate modes of training delivery, such as in-person or virtual, to optimize training effectiveness, training costs, or environmental impacts.","cluster_analysis","Core","0.1433","0.8676","0.8200","core","0.0000","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3760","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_20474","20474","Design, plan, organize, or direct orientation and training programs for employees or customers.","cluster_client_interaction","Core","0.0469","0.8146","0.7775","core","0.2655","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6415","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_20475","20475","Obtain, organize, or develop training procedure manuals, guides, or course materials, such as handouts or visual materials.","cluster_drafting","Core","0.0514","0.7042","0.6452","core","0.0055","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3805","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_20476","20476","Monitor training costs and prepare budget reports to justify expenditures.","cluster_documentation","Core","0.0395","0.5240","0.4907","supporting","0.0025","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4145","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_20477","20477","Supervise, evaluate, or refer instructors to skill development classes.","cluster_drafting","Core","0.0339","0.5120","0.5338","supporting","0.0055","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3805","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_93","93","Keep up with developments in area of expertise by reading current journals, books, or magazine articles.","cluster_drafting","Core","0.0384","0.5616","0.5625","supporting","0.0055","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3805","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_94","94","Present information with a variety of instructional techniques or formats, such as role playing, simulations, team exercises, group discussions, videos, or lectures.","cluster_client_interaction","Core","0.1517","0.9586","0.8610","core","0.2655","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6145","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_95","95","Schedule classes based on availability of classrooms, equipment, or instructors.","cluster_coordination","Core","0.0316","0.6272","0.7276","core","0.4940","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5605","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_97","97","Offer specific training programs to help workers maintain or improve job skills.","cluster_relationship_management","Core","0.0486","0.8732","0.7999","core","0.2505","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5805","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_98","98","Monitor, evaluate, or record training activities or program effectiveness.","cluster_documentation","Core","0.0480","0.6170","0.5447","supporting","0.0025","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4145","seeded_from_onet_task_inventory"
"occ_13_1151_00","task_occ_13_1151_00_99","99","Attend meetings or seminars to obtain information for use in training programs or to inform management of training program status.","cluster_oversight_strategy","Core","0.0378","0.8354","0.8755","core","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4950","seeded_from_onet_task_inventory"
"occ_13_1161_00","task_occ_13_1161_00_5433","5433","Collect and analyze data on customer demographics, preferences, needs, and buying habits to identify potential markets and factors affecting product demand.","cluster_analysis","Core","0.0300","0.7608","0.6519","core","0.4110","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.8360","seeded_from_onet_task_inventory"
"occ_13_1161_00","task_occ_13_1161_00_5434","5434","Prepare reports of findings, illustrating data graphically and translating complex findings into written text.","cluster_documentation","Core","0.0949","0.7424","0.6164","core","0.0075","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5910","seeded_from_onet_task_inventory"
